Opportunity ID,Business Account,Status,Stage,Estimated amount,Amount received,Difference,Class ID,Class,Programme financé
4559,C01196,Won,Won,4000.0,4000.0,0.0,PPUB,Public partnership,Job dans la Ville
4558,C01196,Won,Won,5000.0,5000.0,0.0,PPUB,Public partnership,Job dans la Ville
4557,C01196,Won,Won,5000.0,5000.0,0.0,PPUB,Public partnership,Job dans la Ville
4555,C01198,New,Won,36860.0,27600.0,-9260.0,PPUB,Public partnership,"Sport, Job dans la Ville"
4554,C01205,Won,Won,20000.0,20000.0,0.0,PPUB,Public partnership,"Sport, Job dans la Ville"
4551,C01195,Won,Won,30000.0,30000.0,0.0,PPUB,Public partnership,Job dans la Ville
4550,C01403,Won,Won,5000.0,5000.0,0.0,PPUB,Public partnership,"Sport, Job dans la Ville"
4548,C01438,Won,Won,15000.0,15000.0,0.0,PPUB,Public partnership,Non fléché
4547,C01430,New,Won,25000.0,0.0,-25000.0,PPUB,Public partnership,Non fléché
4545,C01455,Won,Won,10000.0,10000.0,0.0,PPUB,Public partnership,Non fléché
4541,C01406,Won,Won,15000.0,15000.0,0.0,PPUB,Public partnership,Non fléché
4537,C01326,Won,Won,120000.0,120000.0,0.0,PPUB,Public partnership,L dans la Ville
4536,C01406,Won,Won,15000.0,15000.0,0.0,PPUB,Public partnership,Non fléché
4529,C01386,New,Won,5000.0,0.0,-5000.0,PPUB,Public partnership,Sport
4528,C11325,Won,Won,5000.0,5000.0,0.0,PPRIV EVNT,Private partnership - Event,
4527,C06758,New,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,
4526,C01386,New,Won,5000.0,0.0,-5000.0,PPUB,Public partnership,Job dans la Ville
4525,C01386,Won,Won,20000.0,20000.0,0.0,PPUB,Public partnership,Sport
4521,C01203,Won,Won,15000.0,15000.0,0.0,PPUB,Public partnership,Job dans la Ville
4520,C01562,New,Won,144900.0,0.0,-144900.0,PPUB,Public partnership,
4516,C01404,Won,Won,25000.0,25000.0,0.0,PPUB,Public partnership,Non fléché
4515,C01404,Won,Won,30000.0,30000.0,0.0,PPUB,Public partnership,Non fléché
4514,C01404,Won,Won,20000.0,20000.0,0.0,PPUB,Public partnership,Non fléché
4512,C13427,Won,Won,10000.0,10000.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport
4511,C00421,Won,Won,3500.0,3500.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport
4503,C00319,Won,Won,8000.0,8000.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4501,C00206,Won,Won,100000.0,100000.0,0.0,PPRIV MEC,Private partnership - Patronage,"Job dans la Ville, Entrepreneurs dans la Ville"
4496,C00222,Won,Won,15000.0,15000.0,0.0,PPRIV MEC,Private partnership - Patronage,Entrepreneurs dans la Ville
4495,C00078,New,Won,775000.0,155000.0,-620000.0,PPRIV MEC,Private partnership - Patronage,Sport
4494,C00183,Open,Won,1300000.0,0.0,-1300000.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4487,C01475,New,Won,90000.0,72000.0,-18000.0,PPRIV MEC,Private partnership - Patronage,L dans la Ville
4482,C00094,Won,Won,15000.0,15000.0,0.0,PPRIV MEC,Private partnership - Patronage,"Non fléché, Réussite dans la Ville"
4481,C00301,Won,Won,33000.0,33000.0,0.0,PPRIV MEC,Private partnership - Patronage,Entrepreneurs dans la Ville
4468,C12388,New,Won,15000.0,0.0,-15000.0,PPRIV MEC,Private partnership - Patronage,Entrepreneurs dans la Ville
4463,C19267,Won,Won,40000.0,40000.0,0.0,PPRIV MEC,Private partnership - Patronage,Entrepreneurs dans la Ville
4459,C01629,Won,Won,35000.0,35000.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4458,C01455,Won,Won,10000.0,10000.0,0.0,PPUB,Public partnership,
4445,C01257,Won,Won,20000.0,20000.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport
4443,C00960,Won,Won,9000.0,9000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4441,C12522,New,Won,5000.0,0.0,-5000.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4440,C01535,Won,Won,3000.0,3000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4439,C00416,Won,Won,1500.0,1500.0,0.0,PPRIV EVNT,Private partnership - Event,
4437,C00648,Won,Won,40000.0,40000.0,0.0,PPRIV MEC,Private partnership - Patronage,Séjours et Camps
4436,C01386,New,Won,30000.0,24000.0,-6000.0,PPUB,Public partnership,Job dans la Ville
4435,C00590,Won,Won,5000.0,5000.0,0.0,PPRIV EVNT,Private partnership - Event,
4432,C00249,Won,Won,90.0,90.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4431,C03982,Won,Won,252.0,226.8,-25.2,CAMP SAL,Campus - Room,
4429,C13121,Won,Won,747.3,747.3,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4428,C13119,Won,Won,340.2,340.2,0.0,CAMP SAL,Campus - Room,
4426,C00063,Won,Won,2898.0,2898.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4425,C00290,New,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,
4423,C05428,Won,Won,201.6,201.6,0.0,CAMP SAL,Campus - Room,
4422,C13002,New,Won,219.75,0.0,-219.75,PPRIV TA,Private partnership - Apprenticeship tax,
4421,C01563,Won,Won,143.0,143.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4420,C00642,Won,Won,2800.0,2800.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4419,C00099,Won,Won,4400.0,4400.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4418,C00946,Won,Won,10879.94,10879.94,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4417,C00094,Won,Won,6000.0,6000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4416,C01094,Won,Won,3000.0,3000.0,0.0,PPRIV EVNT,Private partnership - Event,
4414,C12897,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4413,C01128,Won,Won,5000.0,5000.0,0.0,PPRIV EVNT,Private partnership - Event,
4412,C00185,New,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,
4411,C12889,Won,Won,2200.0,0.0,-2200.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4408,C12886,Won,Won,9510.74,9510.74,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4405,C12884,Won,Won,8862.77,8862.77,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4403,C00777,Won,Won,21334.16,21334.16,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4401,C00958,Won,Won,1526.5,1526.5,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4400,C00366,Won,Won,214.2,214.2,0.0,CAMP SAL,Campus - Room,
4398,C12881,Won,Won,240.0,240.0,0.0,CAMP TER,Campus - Field,
4397,C01094,Won,Won,3000.0,0.0,-3000.0,PPRIV EVNT,Private partnership - Event,
4396,C00067,Won,Won,3000.0,3000.0,0.0,PPRIV EVNT,Private partnership - Event,
4393,C12880,Won,Won,4000.0,4000.0,0.0,PPRIV EVNT,Private partnership - Event,
4380,C02139,Won,Won,126.0,126.0,0.0,CAMP SAL,Campus - Room,
4378,C00363,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4377,C01382,Won,Won,168.48,168.48,0.0,CAMP SAL,Campus - Room,
4376,C01326,New,Won,77331.0,0.0,-77331.0,PPUB,Public partnership,Sport
4375,C01326,New,Won,209113.0,0.0,-209113.0,PPUB,Public partnership,Sport
4374,C01254,Won,Won,1672.0,1672.0,0.0,CAMP EVT,Campus - Event,
4369,C01333,Won,Won,396.0,0.0,-396.0,CAMP SAL,Campus - Room,
4360,C04340,Won,Won,10000.0,10000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4358,C03977,Won,Won,1782.0,1782.0,0.0,CAMP SAL,Campus - Room,
4356,C12860,Won,Won,4611.25,4611.25,0.0,CAMP TER,Campus - Field,
4354,C01550,Won,Won,6000.0,6000.0,0.0,PPRIV MEC,Private partnership - Patronage,L dans la Ville
4350,C01473,New,Won,75000.0,47500.0,-27500.0,PPRIV MEC,Private partnership - Patronage,L dans la Ville
4347,C12631,Won,Won,1670.0,1670.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4346,C00721,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4345,C12630,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4343,C00890,New,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,
4340,C00788,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4339,C11683,New,Won,882000.0,614000.0,-268000.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4338,C12523,Won,Won,3500.0,3500.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4337,C12522,Won,Won,2500.0,2500.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4336,C01421,Won,Won,240.0,240.0,0.0,CAMP TER,Campus - Field,
4335,C01450,New,Won,108000.0,0.0,-108000.0,PPUB,Public partnership,Sport
4334,C00788,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4333,C00578,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4332,C03782,Won,Won,630.0,630.0,0.0,CAMP TER,Campus - Field,
4331,C00428,Won,Won,30000.0,30000.0,0.0,PPRIV MEC,Private partnership - Patronage,Séjours et Camps
4329,C00510,Won,Won,10343.6,10343.6,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4327,C12516,Won,Won,30000.0,30000.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4325,C02139,Won,Won,48030.5,48030.5,0.0,CAMP SAL,Campus - Room,
4324,C12508,Won,Won,240.0,240.0,0.0,CAMP SAL,Campus - Room,
4322,C00746,New,Won,1071.0,0.0,-1071.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4318,C01178,Won,Won,8000.0,8000.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport
4316,C11323,Won,Won,3000.0,3000.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4312,C04695,Won,Won,11976.7,11660.8,-315.9,CAMP EVT,Campus - Event,
4311,C04695,Won,Won,17055.2,17476.4,421.2,CAMP EVT,Campus - Event,
4310,C00573,Won,Won,2000.0,2000.0,0.0,PPRIV MEC,Private partnership - Patronage,L dans la Ville
4303,C12388,Won,Won,13224.87,13224.87,0.0,PPRIV MEC,Private partnership - Patronage,Entrepreneurs dans la Ville
4301,C00099,New,Won,15000.0,7500.0,-7500.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4300,C00099,Open,Won,15000.0,7500.0,-7500.0,PPRIV MEC,Private partnership - Patronage,Entrepreneurs dans la Ville
4299,C01528,New,Won,21321.0,0.0,-21321.0,PPUB,Public partnership,Non fléché
4297,C12206,Won,Won,800.0,800.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4296,C12205,Won,Won,44.0,44.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4295,C00451,New,Won,45000.0,30000.0,-15000.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville
4293,C04439,Won,Won,7000.0,7000.0,0.0,PPUB,Public partnership,Job dans la Ville
4291,C12185,New,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,
4288,C00047,Won,Won,5850.53,5850.53,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4287,C01475,Won,Won,25000.0,25000.0,0.0,PPRIV MEC,Private partnership - Patronage,Séjours et Camps
4286,C00477,Won,Won,8376.48,8376.48,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4285,C12079,Won,Won,500.0,500.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4284,C12078,Won,Won,50000.0,50000.0,0.0,PPRIV MEC,Private partnership - Patronage,Séjours et Camps
4283,C00548,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4282,C00075,Won,Won,3000.0,3000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4280,C00308,Won,Won,50000.0,50000.0,0.0,PPRIV MEC,Private partnership - Patronage,L dans la Ville
4278,C00397,Open,Won,124482.6,124344.84,-137.76,CAMP EVT,Campus - Event,
4273,C01179,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4271,C00982,Won,Won,336.0,336.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4270,C11891,Won,Won,510.5,510.5,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4268,C00696,Won,Won,50000.0,50000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4266,C11881,Won,Won,2835.83,2835.83,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4262,C01353,Won,Won,10319.0,10319.0,0.0,PPUB,Public partnership,Non fléché
4260,C11836,Won,Won,4000.0,4000.0,0.0,PPRIV EVNT,Private partnership - Event,
4259,C10991,Won,Won,4000.0,4000.0,0.0,PPRIV EVNT,Private partnership - Event,
4258,C00255,Won,Won,10000.0,10000.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport
4257,C00421,Won,Won,35000.0,35000.0,0.0,PPRIV MEC,Private partnership - Patronage,Séjours et Camps
4249,C01323,Won,Won,1011.6,1011.6,0.0,CAMP SAL,Campus - Room,
4247,C11732,Won,Won,10000.0,10000.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport
4245,C01304,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4244,C00452,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4239,C00636,New,Won,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,
4238,C00366,Won,Won,1934.27,1934.27,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4237,C00865,Won,Won,1500.0,1500.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4235,C01265,New,Won,10000.0,0.0,-10000.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4234,C11698,Won,Won,26.3,26.3,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4233,C11697,Won,Won,40.68,40.68,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4232,C11696,Won,Won,112.54,112.54,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4231,C11695,Won,Won,241.54,241.54,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4230,C00078,Won,Won,20545.7,20545.7,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4229,C11694,Won,Won,150.0,150.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4228,C11692,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4227,C11691,Won,Won,4000.0,4000.0,0.0,PPRIV EVNT,Private partnership - Event,
4224,C11686,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4223,C11686,Won,Won,295.91,295.91,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4222,C11686,Won,Won,148.26,148.26,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4221,C00650,Won,Won,3092.0,3092.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4220,C11686,Won,Won,1474.0,1474.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4218,C00406,Won,Won,1944.0,1944.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4215,C00707,Won,Won,4000.0,4000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4206,C11537,Won,Won,4000.0,4000.0,0.0,PPRIV EVNT,Private partnership - Event,
4205,C11516,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4204,C00207,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4203,C11345,Won,Won,14000.0,14000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4202,C11515,Won,Won,3887.22,3887.22,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4192,C10466,Won,Won,30000.0,30000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4191,C10466,Won,Won,5000.0,5000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché
4189,C00370,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4188,C11487,Won,Won,4000.0,4000.0,0.0,PPRIV EVNT,Private partnership - Event,
4181,C00591,New,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,
4175,C11372,Won,Won,83.12,83.12,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4173,C00290,New,Won,4000.0,0.0,-4000.0,PPRIV EVNT,Private partnership - Event,
4172,C07697,Won,Won,2936.0,2936.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4171,C07697,Won,Won,9650.0,9650.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4170,C00670,Won,Won,164.0,164.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4169,C11367,Won,Won,21.72,21.72,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4168,C11366,Won,Won,200.0,200.0,0.0,CAMP TER,Campus - Field,
4167,C00681,New,Won,8000.0,0.0,-8000.0,PPRIV EVNT,Private partnership - Event,
4166,C00366,Won,Won,324.0,324.0,0.0,CAMP SAL,Campus - Room,
4161,C11098,Won,Won,532.0,0.0,-532.0,CAMP EVT,Campus - Event,
4159,C00674,Won,Won,1950.0,1950.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4158,C00515,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4157,C00881,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4156,C00839,Won,Won,700.0,700.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4154,C04299,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4153,C01353,Won,Won,20000.0,20000.0,0.0,PPUB,Public partnership,Job dans la Ville
4152,C11355,Won,Won,4640.0,4640.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4150,C11354,Won,Won,5000.0,5000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4149,C01193,Won,Won,5000.0,5000.0,0.0,PPUB,Public partnership,Job dans la Ville
4148,C00644,Won,Won,31424.0,31424.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4147,C11351,New,Won,4500.0,0.0,-4500.0,PPRIV EVNT,Private partnership - Event,
4146,C09688,Won,Won,1000.0,1000.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport
4145,C01125,Won,Won,2500.0,2500.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4144,C01075,Won,Won,3190.0,3190.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4143,C01982,Won,Won,1200.0,1200.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4142,C11350,Won,Won,422.29,422.29,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4141,C00792,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4140,C00584,Won,Won,3000.0,3000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4139,C05143,Won,Won,2500.0,2500.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4138,C00682,Won,Won,1743.79,1743.79,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4137,C00397,Won,Won,750.0,750.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4136,C00225,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4135,C00365,Won,Won,400.0,400.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4134,C01160,Won,Won,623.6,623.6,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4133,C00509,Won,Won,499.44,499.44,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4132,C00509,Won,Won,731.39,731.39,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4131,C00509,Won,Won,298.39,298.39,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4130,C00509,Won,Won,102.16,102.16,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4129,C00065,Won,Won,500.0,500.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4128,C03173,Won,Won,1308.23,1308.23,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4127,C00709,Won,Won,12321.0,12321.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4126,C00637,Won,Won,10000.0,10000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4125,C00195,Won,Won,4445.05,4445.05,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4124,C00523,Won,Won,4000.0,4000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4123,C00593,Won,Won,136.0,136.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4122,C00593,Won,Won,776.0,776.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4120,C00593,Won,Won,49.0,49.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4119,C00593,Won,Won,148.0,148.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4118,C00712,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4117,C00109,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4116,C00358,Won,Won,497.0,497.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4115,C01666,Won,Won,264.0,264.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4114,C00358,Won,Won,98.0,98.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4113,C03329,Won,Won,250.0,250.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4112,C03049,Won,Won,983.0,983.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4111,C00418,Won,Won,7000.0,7000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4110,C01144,Won,Won,1423.25,1423.25,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4109,C03330,Won,Won,876.0,876.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4108,C03330,Won,Won,124.0,124.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4107,C11349,Won,Won,600.0,600.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4106,C01038,Won,Won,66.0,66.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4105,C03288,Won,Won,575.22,575.22,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4104,C01211,Won,Won,634.0,634.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4102,C00393,Won,Won,194.42,194.42,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4101,C00508,Won,Won,1247.05,1247.05,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4100,C00034,Won,Won,10000.0,10000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4099,C00957,Won,Won,68.09,68.09,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4098,C00675,Won,Won,503.0,503.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4097,C00509,Won,Won,41.42,41.42,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4096,C01628,Won,Won,10000.0,10000.0,0.0,PPRIV EVNT,Private partnership - Event,
4095,C11348,Won,Won,384.48,384.48,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4094,C01251,Won,Won,1541.25,1541.25,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4093,C03580,Won,Won,5438.4,0.0,-5438.4,CAMP SAL,Campus - Room,
4092,C02081,Won,Won,855.0,855.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4091,C00682,Won,Won,663.27,663.27,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4090,C00037,Won,Won,258.28,258.28,0.0,PPRIV TA,Private partnership - Apprenticeship tax,Job dans la Ville
4089,C03335,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4088,C03580,Won,Won,5478.0,0.0,-5478.0,CAMP SAL,Campus - Room,
4087,C00343,Won,Won,7625.0,7625.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4085,C00865,Won,Won,3000.0,3000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4084,C00245,Won,Won,350.0,350.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4083,C01602,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4082,C04479,Won,Won,2649.77,2649.77,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4081,C01141,Won,Won,12372.0,12372.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4080,C03041,Won,Won,3195.62,3195.62,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4079,C00597,Won,Won,1549.13,1549.13,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4078,C01295,New,Won,29000.0,39433.4,10433.4,PPRIV MEC,Private partnership - Patronage,Non fléché
4077,C00111,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4076,C00111,Won,Won,2800.75,2800.75,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4075,C03050,Won,Won,747.69,747.69,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4074,C11347,Won,Won,2000.0,2000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4073,C00872,Won,Won,1000.0,1000.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
4072,C02081,Won,Won,1887.0,1887.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,
