Customer,Opportunity ID,Date,Paid minus Estimated,Stage,Status,Programme financé,Class,Amount,Estimated amount,Activity sector,City,Parent Business Account
C00137,3698,2022-05-26,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,4038,2022-05-25,0.0,Won,Won,,Private partnership - Apprenticeship tax,8000.0,8000.0,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,4584,2022-10-26,,,,,,8000.0,,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,4632,2022-11-11,,,,,,10000.0,,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,4977,2022-12-15,0.0,Won,Won,,Campus - Room,193.2,193.2,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,5477,2023-04-06,,,,,,650.0,,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,5645,2023-05-10,,,,,,300.0,,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,5841,2023-07-13,,,,,,550.0,,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00137,6241,2023-10-03,,,,,,1300.0,,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",LYON,
C00138,5443,2023-10-02,0.0,Won,Won,,Private partnership - Event,7000.0,7000.0,COMPUTING - TELECOM - Networks,PARIS,
C00140,5458,2023-04-27,0.0,Won,Won,,Private partnership - Event,14000.0,14000.0,,PARIS,
C00142,1427,2021-12-23,-1125000.0,Won,New,L dans la Ville,Private partnership - Patronage,75000.0,1200000.0,INDUSTRIES - Luxury goods,NEUILLY SUR SEINE,
C00142,1427,2022-02-24,-1125000.0,Won,New,L dans la Ville,Private partnership - Patronage,75000.0,1200000.0,INDUSTRIES - Luxury goods,NEUILLY SUR SEINE,
C00142,1427,2022-09-29,-980000.0,Won,New,L dans la Ville,Private partnership - Patronage,220000.0,1200000.0,INDUSTRIES - Luxury goods,NEUILLY SUR SEINE,
C00142,1427,2023-03-06,-980000.0,Won,New,L dans la Ville,Private partnership - Patronage,220000.0,1200000.0,INDUSTRIES - Luxury goods,NEUILLY SUR SEINE,
C00142,2111,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,1666.66,1666.66,INDUSTRIES - Luxury goods,NEUILLY SUR SEINE,
C00142,3735,2022-07-29,0.0,Won,Won,,Private partnership - Event,7000.0,7000.0,INDUSTRIES - Luxury goods,NEUILLY SUR SEINE,
C00142,4749,2022-12-23,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,INDUSTRIES - Luxury goods,NEUILLY SUR SEINE,
C00149,1450,2021-11-05,,,,,,15000.0,,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00149,2035,2021-05-10,0.0,Won,Won,,Private partnership - Apprenticeship tax,1500.0,1500.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00149,2409,2022-10-12,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,15000.0,15000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00149,4573,2022-10-21,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00150,2654,2021-11-05,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00150,3117,2022-09-13,0.0,Won,Won,,Campus - Event,3000.0,3000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00150,3824,2022-05-04,0.0,Won,Won,,Private partnership - Apprenticeship tax,1500.0,1500.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00182,1869,2021-05-14,,,,,,5000.0,,HOTEL - CATERING - TOURISM,LYON CEDEX 07,
C00182,1922,2021-05-21,0.0,Won,Won,,Private partnership - Apprenticeship tax,4000.0,4000.0,HOTEL - CATERING - TOURISM,LYON CEDEX 07,
C00182,3979,2022-05-23,0.0,Won,Won,,Private partnership - Apprenticeship tax,3000.0,3000.0,HOTEL - CATERING - TOURISM,LYON CEDEX 07,
C00183,3524,2022-02-23,0.0,Won,Won,Sport,Private partnership - Patronage,182000.0,182000.0,INDUSTRIES - Food industry,ISSY LES MOULINEAUX,
C00183,3524,2023-02-23,0.0,Won,Won,Sport,Private partnership - Patronage,182000.0,182000.0,INDUSTRIES - Food industry,ISSY LES MOULINEAUX,
C00183,4967,2023-02-09,0.0,Won,Won,Non fléché,Private partnership - Patronage,200000.0,200000.0,INDUSTRIES - Food industry,ISSY LES MOULINEAUX,
C00185,43,2021-01-12,0.0,Won,Won,Non fléché,Private partnership - Patronage,5000.0,5000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",VILLEUNEUVE D'ASCQ,
C00185,2373,2021-08-27,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",VILLEUNEUVE D'ASCQ,
C00185,4992,2022-12-30,0.0,Won,Won,Non fléché,Private partnership - Patronage,700.0,700.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",VILLEUNEUVE D'ASCQ,
C00185,5602,2023-05-05,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",VILLEUNEUVE D'ASCQ,
C00186,44,2021-03-10,100000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,200000.0,100000.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,1527,2022-04-08,,,,,,50000.0,,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,2157,2021-05-26,0.0,Won,Won,,Private partnership - Apprenticeship tax,236.0,236.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,2183,2021-05-26,0.0,Won,Won,,Private partnership - Apprenticeship tax,1090.0,1090.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,2184,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,1762.0,1762.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,2461,2022-12-23,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,50000.0,50000.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,2624,2021-10-29,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,3970,2022-05-20,0.0,Won,Won,,Private partnership - Apprenticeship tax,745.0,745.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00186,4735,2022-12-19,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,AGRI-FOOD - Food,ISSY-LES-MOULINEAUX,
C00188,1843,2021-05-31,,,,,,40000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,
C00188,1843,2021-12-20,,,,,,80000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,
C00195,4125,2022-05-31,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,4445.05,4445.05,"HR - RECRUITMENT - Recruitment agency, Interim, Training",MARCQ EN BAROEUL,
C00199,1381,2021-04-21,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,40000.0,40000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",MONTROUGE CEDEX,
C00199,1381,2021-12-23,-20000.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,20000.0,40000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",MONTROUGE CEDEX,
C00199,1381,2022-07-07,-20000.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,20000.0,40000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",MONTROUGE CEDEX,
C00199,2731,2021-10-21,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",MONTROUGE CEDEX,
C00199,3681,2022-11-29,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,40000.0,40000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",MONTROUGE CEDEX,
C00201,3478,2022-05-31,,,,,,4291.0,,,Non renseigné,
C00204,5709,2023-06-12,2250.0,Won,Won,,Campus - Event,4500.0,2250.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON,
C00206,1879,2021-05-12,0.0,Won,Won,"Non fléché, Sport",Private partnership - Patronage,1377.32,1377.32,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00206,2462,2021-11-24,,,,,,85000.0,,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00206,4501,2022-12-23,0.0,Won,Won,"Job dans la Ville, Entrepreneurs dans la Ville",Private partnership - Patronage,100000.0,100000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00206,4722,2022-12-07,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00206,5957,2023-09-15,0.0,Won,Won,Job dans la Ville,Private partnership - Patronage,30000.0,30000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
