Opportunity ID,Business Account,Contact ID,Estimated Close Date,Status,Stage,Probability,Estimated amount,Amount received,Difference,Class ID,Class,Programme financé,Agreement,Created On,Last Modified Date,Actual Close Date,Assignment Date
3130,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:42:01.820,2022-01-11 13:48:32.860,,2022-01-10 15:41:30.217
3129,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:41:09.433,2022-01-11 13:48:02.443,,2022-01-10 15:40:31.073
3128,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:40:09.303,2022-01-11 13:47:33.973,,2022-01-10 15:39:27.463
3127,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:39:10.000,2022-01-11 13:47:10.507,,2022-01-10 15:38:40.697
3126,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:38:20.730,2022-01-11 13:46:43.213,,2022-01-10 15:37:51.557
3125,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:37:30.730,2022-01-11 13:46:18.330,,2022-01-10 15:37:03.117
3124,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:36:41.267,2022-01-11 13:45:54.280,,2022-01-10 15:36:10.210
3123,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:35:49.187,2022-01-11 13:45:07.510,,2022-01-10 15:35:17.367
3122,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:34:55.803,2022-01-11 13:44:15.340,,2022-01-10 15:34:22.520
3121,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:34:02.747,2022-01-11 13:43:26.320,,2022-01-10 15:33:11.427
3120,C01761,,2022-01-10 00:00:00.000,New,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-10 15:32:42.950,2022-01-11 13:36:52.210,,2022-01-10 15:30:01.627
3119,C06982,,2022-01-10 00:00:00.000,Won,Won,100,100000.0,100000.0,0.0,PPRIV MEC,Private partnership - Patronage,Séjours et Camps,True,2022-01-10 11:39:01.980,2023-08-04 14:59:07.310,2023-03-20 00:00:00.000,2022-01-10 11:35:11.710
3118,C06980,41979.0,2022-03-02 00:00:00.000,Open,Initial Prospect,20,396.0,0.0,-396.0,CAMP SAL,Campus - Room,,,2022-01-07 16:10:27.233,2022-01-14 09:17:13.620,,2022-01-07 16:05:36.157
3117,C00150,40874.0,2022-03-25 00:00:00.000,Won,Won,100,3000.0,3000.0,0.0,CAMP EVT,Campus - Event,,,2022-01-07 10:43:21.237,2022-11-02 14:21:45.600,2022-11-02 00:00:00.000,2022-01-07 10:41:52.590
3115,C06951,41952.0,2022-02-01 00:00:00.000,Won,Won,100,928.8,928.8,0.0,CAMP SAL,Campus - Room,,,2022-01-06 10:09:37.020,2022-02-04 16:35:35.813,2022-02-04 00:00:00.000,2022-01-06 09:59:15.343
3114,C06935,,2022-01-06 00:00:00.000,Won,Won,100,2500.0,2500.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-06 09:24:43.203,2022-12-15 09:46:48.290,2022-12-15 00:00:00.000,2022-01-06 09:22:57.457
3113,C00044,,2022-01-05 00:00:00.000,New,Won,100,49861.41,0.0,-49861.41,PPRIV MCOM,Private partnership - Skill sponsorship,Non fléché,False,2022-01-05 16:18:52.690,2022-01-05 16:20:53.780,,2022-01-05 16:16:23.447
3112,C03938,,2022-01-05 00:00:00.000,Won,Won,100,750.0,0.0,-750.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 14:54:47.737,2022-03-08 11:53:01.333,2022-03-08 00:00:00.000,2022-01-05 14:53:40.193
3111,C06928,,2022-01-05 00:00:00.000,Won,Won,100,250.0,0.0,-250.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 14:48:21.603,2022-03-08 11:51:37.933,2022-03-08 00:00:00.000,2022-01-05 14:47:17.013
3109,C06927,,2022-01-05 00:00:00.000,Won,Won,100,2500.0,0.0,-2500.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 13:56:52.670,2022-03-08 11:15:21.780,2022-03-08 00:00:00.000,2022-01-05 13:55:32.153
3107,C01198,,2022-01-05 00:00:00.000,Won,Won,100,3335.0,3335.0,0.0,PPUB,Public partnership,Non fléché,False,2022-01-05 11:27:19.227,2023-08-04 14:59:07.617,2022-12-15 00:00:00.000,2022-01-05 11:26:08.797
3106,C01198,,2022-01-05 00:00:00.000,Won,Won,100,3335.0,3335.0,0.0,PPUB,Public partnership,Non fléché,False,2022-01-05 11:23:08.530,2023-08-04 14:59:08.000,2022-12-15 00:00:00.000,2022-01-05 11:21:07.167
3105,C06926,,2021-12-31 00:00:00.000,Won,Won,100,2000.0,2000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 11:15:29.310,2022-12-15 09:46:48.737,2022-12-15 00:00:00.000,2022-01-05 11:14:33.190
3104,C06925,,2022-01-05 00:00:00.000,Won,Won,100,750.0,750.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 10:57:13.140,2022-12-15 09:46:48.893,2022-12-15 00:00:00.000,2022-01-05 10:56:04.430
3103,C06924,,2022-01-05 00:00:00.000,Won,Won,100,300.0,300.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 10:47:29.213,2022-12-15 09:46:49.040,2022-12-15 00:00:00.000,2022-01-05 10:46:10.030
3102,C06923,,2022-01-05 00:00:00.000,Won,Won,100,350.0,350.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 10:11:22.297,2022-12-15 09:46:49.187,2022-12-15 00:00:00.000,2022-01-05 10:10:18.047
3101,C00013,,2022-01-05 00:00:00.000,Won,Won,100,7000.0,7000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 09:23:15.927,2022-12-15 09:46:49.317,2022-12-15 00:00:00.000,2022-01-05 09:22:12.947
3100,C00072,,2022-01-05 00:00:00.000,Won,Won,100,8650.0,8650.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 09:04:47.997,2022-12-15 09:46:49.467,2022-12-15 00:00:00.000,2022-01-05 09:04:28.003
3099,C06914,,2021-12-31 00:00:00.000,Won,Won,100,2200.0,2200.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 08:58:06.640,2022-03-25 15:35:47.387,2022-01-28 00:00:00.000,2022-01-05 08:56:59.290
3098,C00114,,2021-12-31 00:00:00.000,Won,Won,100,8000.0,8000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 08:50:48.647,2022-12-15 09:46:49.627,2022-12-15 00:00:00.000,2022-01-05 08:49:50.003
3097,C06913,,2021-12-31 00:00:00.000,Won,Oral agreement,100,10000.0,10000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-05 08:35:55.963,2022-12-15 09:46:49.790,2022-12-15 00:00:00.000,2022-01-05 08:34:50.813
3096,C03944,,2022-01-04 00:00:00.000,Won,Won,100,1000.0,0.0,-1000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 19:23:11.183,2022-03-08 11:31:45.450,2022-03-08 00:00:00.000,2022-01-04 19:22:07.840
3095,C03963,,2022-01-04 00:00:00.000,Won,Won,100,1000.0,0.0,-1000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 19:17:37.990,2022-03-08 11:30:56.580,2022-03-08 00:00:00.000,2022-01-04 19:16:15.847
3094,C06912,41909.0,2022-01-04 00:00:00.000,New,Initial Prospect,20,2563.8,0.0,-2563.8,CAMP EVT,Campus - Event,,,2022-01-04 17:54:45.720,2022-01-05 11:05:55.240,,2022-01-04 17:53:40.093
3093,C06890,,2022-01-04 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 16:18:12.593,2022-03-08 11:30:28.380,2022-03-08 00:00:00.000,2022-01-04 16:16:41.437
3092,C06889,,2022-01-04 00:00:00.000,Won,Won,100,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 16:03:39.537,2022-03-08 11:29:27.380,2022-03-08 00:00:00.000,2022-01-04 16:02:15.903
3091,C06888,,2022-01-04 00:00:00.000,Won,Won,100,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 15:50:22.337,2022-03-08 11:25:38.250,2022-03-08 00:00:00.000,2022-01-04 15:49:09.013
3090,C06887,,2022-01-04 00:00:00.000,Won,Won,100,2390.0,0.0,-2390.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 15:41:49.690,2022-03-08 11:24:57.010,2022-03-08 00:00:00.000,2022-01-04 15:40:25.643
3089,C06886,,2022-01-04 00:00:00.000,Won,Won,100,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 15:32:33.493,2022-03-08 11:24:29.007,2022-03-08 00:00:00.000,2022-01-04 15:31:09.447
3088,C06885,,2022-01-04 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 15:24:16.470,2022-03-08 11:24:00.263,2022-03-08 00:00:00.000,2022-01-04 15:22:49.013
3087,C06884,,2022-01-04 00:00:00.000,Won,Won,100,240.0,0.0,-240.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 15:01:02.227,2022-03-08 11:22:48.310,2022-03-08 00:00:00.000,2022-01-04 14:59:13.580
3086,C06883,,2022-01-04 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 14:52:42.117,2022-03-08 11:22:19.677,2022-03-08 00:00:00.000,2022-01-04 14:51:21.477
3085,C03941,,2022-01-04 00:00:00.000,Won,Won,100,150.0,0.0,-150.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 14:38:23.447,2022-03-08 11:21:21.237,2022-03-08 00:00:00.000,2022-01-04 14:37:00.460
3084,C03968,,2022-01-04 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 14:21:17.497,2022-03-08 11:16:37.417,2022-03-08 00:00:00.000,2022-01-04 14:19:30.407
3083,C06799,,2022-01-04 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 14:15:48.770,2022-03-08 11:15:51.677,2022-03-08 00:00:00.000,2022-01-04 14:14:15.963
3081,C01762,,2022-01-04 00:00:00.000,Won,Won,100,500.0,0.0,-500.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 13:52:19.230,2022-03-08 11:09:22.317,2022-03-08 00:00:00.000,2022-01-04 13:50:35.127
3079,C06795,,2022-01-04 00:00:00.000,Won,Won,100,600.0,0.0,-600.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 11:19:39.660,2022-03-08 11:07:39.993,2022-03-08 00:00:00.000,2022-01-04 11:18:05.897
3078,C06794,,2022-01-04 00:00:00.000,Won,Won,100,198.0,0.0,-198.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-04 11:11:28.130,2022-03-08 11:07:02.790,2022-03-08 00:00:00.000,2022-01-04 11:09:58.717
3077,C06785,,2021-12-31 00:00:00.000,Won,Won,100,300.0,300.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 16:14:36.777,2022-01-10 10:08:26.357,2022-01-06 00:00:00.000,2022-01-03 16:13:31.870
3076,C06784,,2022-01-03 00:00:00.000,Won,Won,100,60.0,60.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:57:37.120,2022-12-15 09:46:49.933,2022-12-15 00:00:00.000,2022-01-03 15:56:36.083
3075,C06783,,2022-01-03 00:00:00.000,Won,Won,100,200.0,200.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:51:34.910,2022-12-15 09:46:50.090,2022-12-15 00:00:00.000,2022-01-03 15:50:41.780
3074,C06782,,2022-01-03 00:00:00.000,Won,Won,100,1000.0,1000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:47:41.073,2022-12-15 09:46:50.240,2022-12-15 00:00:00.000,2022-01-03 15:46:41.557
3073,C06781,,2022-01-03 00:00:00.000,Won,Won,100,1500.0,1500.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:36:44.440,2022-12-15 09:46:50.400,2022-12-15 00:00:00.000,2022-01-03 15:35:49.337
3072,C03922,,2022-01-03 00:00:00.000,Won,Won,100,500.0,500.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:29:58.833,2022-12-15 09:46:50.557,2022-12-15 00:00:00.000,2022-01-03 15:29:05.533
3071,C06780,,2022-01-03 00:00:00.000,Won,Won,100,600.0,600.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:26:46.377,2022-12-15 09:46:50.703,2022-12-15 00:00:00.000,2022-01-03 15:25:47.763
3070,C06779,,2022-01-03 00:00:00.000,Won,Won,100,100.0,100.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:21:10.267,2022-12-15 09:46:50.860,2022-12-15 00:00:00.000,2022-01-03 15:20:02.837
3069,C06778,,2022-01-03 00:00:00.000,Won,Won,100,500.0,500.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:12:57.600,2022-12-15 09:46:51.013,2022-12-15 00:00:00.000,2022-01-03 15:11:57.390
3068,C06777,,2022-01-03 00:00:00.000,Won,Won,100,50.0,50.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:08:56.923,2022-12-15 09:46:51.160,2022-12-15 00:00:00.000,2022-01-03 15:07:57.400
3067,C06776,,2022-01-03 00:00:00.000,Won,Won,100,500.0,500.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 15:02:39.297,2022-12-15 09:46:51.323,2022-12-15 00:00:00.000,2022-01-03 15:01:41.770
3066,C06775,,2022-01-03 00:00:00.000,Won,Won,100,100.0,100.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 14:57:34.910,2022-12-15 09:46:51.473,2022-12-15 00:00:00.000,2022-01-03 14:56:40.077
3065,C06774,,2022-01-03 00:00:00.000,Won,Won,100,250.0,250.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 14:53:59.497,2022-12-15 09:46:51.640,2022-12-15 00:00:00.000,2022-01-03 14:53:04.900
3064,C06773,,2022-01-03 00:00:00.000,Won,Won,100,604.0,604.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 14:43:10.790,2022-12-15 09:46:51.833,2022-12-15 00:00:00.000,2022-01-03 14:42:14.123
3063,C06772,,2022-01-03 00:00:00.000,Won,Won,100,2000.0,2000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2022-01-03 14:37:13.160,2022-12-15 09:46:51.990,2022-12-15 00:00:00.000,2022-01-03 14:36:18.787
3062,C01112,38885.0,2021-12-30 00:00:00.000,Won,Initial Prospect,40,350.0,350.0,0.0,PPRIV MEC,Private partnership - Patronage,,False,2021-12-30 12:52:19.997,2022-12-15 09:46:52.157,2022-12-15 00:00:00.000,2021-12-30 12:50:07.417
3061,C00292,35788.0,2022-04-15 00:00:00.000,Won,Won,100,30000.0,30000.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-27 10:51:57.613,2023-08-04 14:59:08.317,2022-12-15 00:00:00.000,2021-12-27 10:49:49.200
3060,C00376,38850.0,2022-01-01 00:00:00.000,Won,Won,100,5000.0,5000.0,0.0,PPRIV MEC,Private partnership - Patronage,Sport,True,2021-12-23 10:34:39.027,2023-08-04 14:59:08.620,2023-02-08 00:00:00.000,2021-12-23 10:30:45.560
3059,C00366,,2021-12-22 00:00:00.000,Won,Won,100,1259.0,1259.0,0.0,PPRIV TA,Private partnership - Apprenticeship tax,,,2021-12-22 16:58:57.077,2022-01-06 10:54:28.820,2022-01-06 00:00:00.000,2021-12-22 16:57:02.903
3058,C06733,43427.0,2022-01-01 00:00:00.000,New,Won,100,8000.0,4000.0,-4000.0,PPRIV MEC,Private partnership - Patronage,Séjours et Camps,True,2021-12-21 16:43:00.157,2023-08-04 14:59:08.900,,2021-12-21 16:40:55.193
3057,C06732,,2021-12-21 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 15:19:44.733,2022-03-08 12:22:15.113,2022-03-08 00:00:00.000,2021-12-21 15:18:26.257
3056,C06731,,2021-12-21 00:00:00.000,Won,Won,100,50.0,0.0,-50.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 15:10:51.083,2022-03-08 12:21:45.633,2022-03-08 00:00:00.000,2021-12-21 15:08:59.803
3055,C06730,,2021-12-21 00:00:00.000,Won,Won,100,300.0,0.0,-300.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 14:45:30.430,2022-03-08 12:20:42.167,2022-03-08 00:00:00.000,2021-12-21 14:44:20.593
3054,C06729,,2021-12-21 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 14:35:00.040,2022-03-08 12:10:45.973,2022-03-08 00:00:00.000,2021-12-21 14:33:42.750
3053,C06728,,2021-12-21 00:00:00.000,Won,Won,100,150.0,0.0,-150.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 14:11:14.553,2022-03-08 12:00:02.863,2022-03-08 00:00:00.000,2021-12-21 14:09:58.873
3052,C06727,,2021-12-21 00:00:00.000,Won,Won,100,20.0,0.0,-20.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 13:58:31.723,2022-03-08 11:59:27.867,2022-03-08 00:00:00.000,2021-12-21 13:57:21.237
3051,C06726,,2021-12-21 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 11:35:10.083,2022-03-08 11:55:45.057,2022-03-08 00:00:00.000,2021-12-21 11:33:48.450
3050,C06723,,2021-12-21 00:00:00.000,Won,Won,100,150.0,0.0,-150.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 11:26:43.180,2022-03-08 11:55:14.840,2022-03-08 00:00:00.000,2021-12-21 11:25:29.063
3049,C06721,,2021-12-21 00:00:00.000,Won,Won,100,250.0,0.0,-250.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 11:17:35.813,2022-03-08 11:54:04.573,2022-03-08 00:00:00.000,2021-12-21 11:16:14.827
3048,C06717,,2021-12-21 00:00:00.000,Won,Won,100,1000.0,0.0,-1000.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 09:40:45.720,2022-03-08 12:40:51.387,2022-03-08 00:00:00.000,2021-12-21 09:39:31.360
3047,C03923,,2021-12-21 00:00:00.000,Won,Won,100,300.0,0.0,-300.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 08:58:12.710,2022-03-08 12:38:10.817,2022-03-08 00:00:00.000,2021-12-21 08:57:08.537
3046,C06714,,2021-12-21 00:00:00.000,Won,Won,100,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 08:37:36.813,2022-03-08 12:36:37.780,2022-03-08 00:00:00.000,2021-12-21 08:36:22.653
3045,C06713,,2021-12-21 00:00:00.000,Won,Won,100,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 08:09:42.927,2022-03-08 12:35:42.073,2022-03-08 00:00:00.000,2021-12-21 08:08:31.360
3044,C06712,,2021-12-21 00:00:00.000,Won,Won,100,200.0,0.0,-200.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-21 07:52:59.240,2022-03-08 12:34:24.110,2022-03-08 00:00:00.000,2021-12-21 07:51:01.153
3042,C06711,,2021-12-20 00:00:00.000,Won,Won,100,350.0,350.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-20 16:36:10.787,2022-01-06 10:54:41.933,2022-01-06 00:00:00.000,2021-12-20 16:35:09.167
3041,C06710,,2021-12-20 00:00:00.000,Won,Won,100,50.0,50.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-20 16:31:42.177,2022-12-15 09:46:52.490,2022-12-15 00:00:00.000,2021-12-20 16:30:41.333
3040,C06709,,2021-12-20 00:00:00.000,Won,Won,100,100.0,100.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-20 16:27:58.447,2022-12-15 09:46:52.653,2022-12-15 00:00:00.000,2021-12-20 16:27:00.880
3039,C06708,,2021-12-20 00:00:00.000,Won,Won,100,80.0,80.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-20 15:18:20.333,2022-12-15 09:46:52.817,2022-12-15 00:00:00.000,2021-12-20 15:17:19.863
3038,C06706,,2021-12-20 00:00:00.000,Won,Won,100,100.0,100.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-20 15:14:05.180,2022-12-15 09:46:52.970,2022-12-15 00:00:00.000,2021-12-20 15:13:10.700
3037,C06705,,2021-12-20 00:00:00.000,Won,Won,100,250.0,250.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-20 15:10:14.750,2022-12-15 09:46:53.120,2022-12-15 00:00:00.000,2021-12-20 15:09:17.677
3036,C06704,,2021-12-20 00:00:00.000,Won,Won,100,350.0,350.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-20 15:01:08.993,2022-12-15 09:46:53.273,2022-12-15 00:00:00.000,2021-12-20 15:00:14.433
3035,C05278,40876.0,2022-03-25 00:00:00.000,Won,Won,100,3000.0,3000.0,0.0,PPRIV EVNT,Private partnership - Event,,,2021-12-20 10:06:03.640,2022-12-15 09:46:53.437,2022-12-15 00:00:00.000,2021-12-20 09:54:50.393
3034,C06702,,2021-12-17 00:00:00.000,Won,Won,100,600.0,0.0,-600.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-17 15:38:27.450,2022-03-08 12:30:42.340,2022-03-08 00:00:00.000,2021-12-17 15:37:00.923
3033,C06564,,2021-12-17 00:00:00.000,Won,Won,100,170.0,0.0,-170.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-17 15:25:15.133,2022-03-08 12:30:13.963,2022-03-08 00:00:00.000,2021-12-17 15:23:39.107
3032,C06563,41682.0,2022-11-18 00:00:00.000,Won,Won,100,50000.0,50000.0,0.0,PPUB,Public partnership,,False,2021-12-17 12:12:16.093,2022-12-15 09:46:53.610,2022-12-15 00:00:00.000,2021-12-17 12:10:58.393
3030,C06561,,2021-12-17 00:00:00.000,Won,Won,100,500.0,0.0,-500.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-17 11:07:28.893,2022-03-08 12:26:31.500,2022-03-08 00:00:00.000,2021-12-17 11:06:15.120
3029,C06560,,2021-12-17 00:00:00.000,Won,Won,100,300.0,0.0,-300.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-17 10:52:52.267,2022-03-08 12:25:26.593,2022-03-08 00:00:00.000,2021-12-17 10:51:29.727
3028,C06559,,2021-12-17 00:00:00.000,Won,Won,100,250.0,0.0,-250.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-17 10:42:30.153,2022-03-08 12:24:41.703,2022-03-08 00:00:00.000,2021-12-17 10:41:12.543
3027,C06558,,2021-12-17 00:00:00.000,Won,Won,100,300.0,0.0,-300.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-17 10:27:53.510,2022-03-08 12:23:45.020,2022-03-08 00:00:00.000,2021-12-17 10:26:09.523
3026,C06557,,2021-12-17 00:00:00.000,Won,Won,100,100.0,0.0,-100.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-17 10:17:45.000,2023-08-04 14:59:09.197,2022-03-08 00:00:00.000,2021-12-17 10:16:01.537
3025,C01323,39231.0,2022-02-16 00:00:00.000,Won,Won,100,1011.6,0.0,-1011.6,CAMP SAL,Campus - Room,,,2021-12-16 16:08:48.873,2022-02-03 11:53:20.253,2022-02-03 00:00:00.000,2021-12-16 16:08:15.233
3024,C00250,,2021-12-16 00:00:00.000,Won,Won,100,5199.94,5199.94,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,True,2021-12-16 11:56:34.250,2023-08-04 14:59:09.500,2022-12-15 00:00:00.000,2021-12-16 11:55:00.630
3023,C00249,,2021-12-16 00:00:00.000,Won,Won,100,14745.08,14745.08,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,True,2021-12-16 11:22:07.147,2023-08-04 14:59:09.890,2022-01-06 00:00:00.000,2021-12-16 11:21:02.577
3021,C00924,35754.0,2021-12-15 00:00:00.000,Won,Won,100,2000.0,2000.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville,False,2021-12-15 17:08:27.463,2022-02-06 18:34:14.940,2022-02-06 00:00:00.000,2021-12-15 17:05:56.777
3020,C06553,,2022-02-10 00:00:00.000,Won,Won,100,13000.0,13000.0,0.0,PPRIV MEC,Private partnership - Patronage,Job dans la Ville,True,2021-12-15 15:38:09.703,2023-08-04 14:59:10.227,2022-12-15 00:00:00.000,2021-12-15 15:36:12.927
3018,C06551,,2021-12-15 00:00:00.000,Won,Oral agreement,100,50.0,50.0,0.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-15 14:51:15.557,2022-12-15 09:46:54.090,2022-12-15 00:00:00.000,2021-12-15 14:50:20.053
3017,C06550,,2021-12-15 00:00:00.000,Won,Oral agreement,80,600.0,0.0,-600.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-15 14:47:05.953,2022-03-08 11:29:59.687,2022-03-08 00:00:00.000,2021-12-15 14:46:00.493
3016,C06549,,2021-12-15 00:00:00.000,New,Oral agreement,80,1.0,0.0,-1.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-15 14:42:22.903,2021-12-15 14:42:22.903,,2021-12-15 14:41:12.843
3015,C06548,,2021-12-15 00:00:00.000,New,Oral agreement,80,1.0,0.0,-1.0,PPRIV MEC,Private partnership - Patronage,Non fléché,False,2021-12-15 14:36:06.673,2021-12-15 14:36:06.673,,2021-12-15 14:34:56.237
